Value,Rob. Std err,Rob. t-test,Rob. p-value,fields
1.9115172695138576,0.3905038058430387,4.895002919080855,9.830426928036928e-07,B_WITHIN_TRPA_BNDY
-4.365450882873331,1.0598011640091396,-4.119122559140427,3.80317835351196e-05,B_neighbors_per_built
0.4865659908359919,0.11553843800013332,4.211291058266085,2.5391534101526503e-05,B_isbailey3
0.23351566483900416,0.06544725500756543,3.5679978451657095,0.0003597194619815447,B_isbailey4p
0.00833220548414093,0.0006675890884611576,12.481039052551445,0.0,B_lval_per_sqft
2.2424869528687066,0.3591365035479619,6.244107548842434,4.2622660956226355e-10,B_neighbors_FAR
-0.00012314409333961563,4.547345200128966e-05,-2.7080436588830596,0.006768111833094448,B_neighbors_per_AS_IMPROVALUE
7.45623802437457,0.26036670761443037,28.637447900659787,0.0,B_neighbors_per_built
