Value,Rob. Std err,Rob. t-test,Rob. p-value,fields
1.9115172695138576,0.3905038058430387,4.895002919080855,9.830426928036928e-07,B_WITHIN_TRPA_BNDY
-0.6525717435222083,0.1500820255435773,-4.348100588052963,1.3732162467583464e-05,B_cnt_intersections_n
-1.656525870861301,0.37664893423336354,-4.398063343078395,1.0922110566635723e-05,B_neighbors_FAR
0.4865659908359919,0.11553843800013332,4.211291058266085,2.5391534101526503e-05,B_isbailey3
0.23351566483900416,0.06544725500756543,3.5679978451657095,0.0003597194619815447,B_isbailey4p
0.00833220548414093,0.0006675890884611576,12.481039052551445,0.0,B_lval_per_sqft
2.2424869528687066,0.3591365035479619,6.244107548842434,4.2622660956226355e-10,B_neighbors_FAR
7.45623802437457,0.26036670761443037,28.637447900659787,0.0,B_neighbors_per_built
